investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004694,2022-09-04,119085,Redemption,417611,Odisha,Bhubaneswar,B30,36-45,Male,42.1,Net Banking,Verified
INV007592,2025-06-26,148568,Redemption,130782,Delhi,Delhi,T30,36-45,Female,49.6,UPI,Verified
INV006455,2024-04-02,119084,Lumpsum,33410,Kerala,Kochi,T30,18-25,Male,129.2,UPI,Verified
INV009555,2024-04-15,148923,SIP,418688,Delhi,Delhi,T30,46-55,Female,43.0,Net Banking,Verified
INV009332,2025-11-25,120466,Redemption,241769,Kerala,Kochi,T30,18-25,Female,3.9,Mandate,Verified
INV007825,2024-02-18,119552,SIP,298803,UP,Lucknow,B30,36-45,Female,28.6,Mandate,Verified
INV008818,2023-07-17,125123,Lumpsum,229533,Rajasthan,Jaipur,B30,36-45,Male,55.2,UPI,Verified
INV006051,2024-12-20,118457,Lumpsum,444512,Telangana,Hyderabad,T30,26-35,Female,96.7,Net Banking,Verified
INV007323,2024-02-20,120189,SIP,469242,Tamil Nadu,Chennai,T30,26-35,Female,57.6,Cheque,Verified
INV001098,2022-08-17,125123,SIP,92209,Delhi,Delhi,T30,36-45,Female,18.6,Net Banking,Verified
INV009720,2023-01-26,119092,SIP,256763,Odisha,Bhubaneswar,B30,46-55,Female,46.4,UPI,Verified
INV009779,2023-01-16,120189,Redemption,313982,West Bengal,Kolkata,B30,18-25,Female,128.4,UPI,Verified
INV009902,2023-09-03,125355,Lumpsum,246576,West Bengal,Kolkata,B30,18-25,Male,59.6,UPI,Verified
INV009641,2022-02-20,120841,Redemption,379722,Kerala,Kochi,T30,46-55,Male,100.0,UPI,Verified
INV003681,2024-04-27,118633,Redemption,135554,Delhi,Delhi,T30,46-55,Female,138.8,Cheque,Verified
INV002478,2024-07-24,120678,SIP,52672,Gujarat,Ahmedabad,T30,46-55,Male,34.1,UPI,Pending
INV009773,2023-09-16,125497,Lumpsum,453804,Telangana,Hyderabad,T30,46-55,Female,6.4,Net Banking,Verified
INV005621,2023-09-17,120841,SIP,415186,Rajasthan,Jaipur,B30,46-55,Male,125.2,UPI,Verified
INV007775,2025-02-22,120679,Lumpsum,26393,Punjab,Amritsar,B30,36-45,Male,63.3,Mandate,Verified
INV007863,2022-06-04,125498,SIP,32070,Delhi,Delhi,T30,56+,Male,65.5,UPI,Pending
INV003572,2024-01-25,120679,Redemption,360837,Kerala,Kochi,T30,56+,Male,39.7,Net Banking,Verified
INV007704,2025-06-06,125123,SIP,345165,Kerala,Kochi,T30,36-45,Male,125.6,Mandate,Verified
INV002565,2025-07-19,120503,Lumpsum,438835,Tamil Nadu,Chennai,T30,36-45,Male,63.4,Mandate,Pending
INV008481,2022-01-05,118633,SIP,68572,Bihar,Patna,B30,46-55,Female,4.2,Net Banking,Verified
INV003577,2025-08-24,120841,Lumpsum,425141,Punjab,Amritsar,B30,26-35,Female,16.8,Mandate,Verified
INV009857,2022-12-19,148924,SIP,52128,Delhi,Delhi,T30,26-35,Male,72.1,Net Banking,Verified
INV003816,2024-11-15,148568,Redemption,448200,Kerala,Kochi,T30,36-45,Male,129.0,Mandate,Verified
INV005932,2023-05-21,120679,SIP,156306,Punjab,Amritsar,B30,56+,Female,137.2,UPI,Verified
INV005564,2023-07-10,119552,Redemption,259947,Tamil Nadu,Chennai,T30,36-45,Male,28.6,Cheque,Verified
INV001496,2024-04-28,148568,Lumpsum,163480,Rajasthan,Jaipur,B30,18-25,Female,13.5,Net Banking,Verified
INV001536,2024-08-13,119552,SIP,178257,Telangana,Hyderabad,T30,56+,Female,22.4,Mandate,Verified
INV008532,2023-05-15,119776,Redemption,398487,Delhi,Delhi,T30,26-35,Male,68.1,Net Banking,Pending
INV009228,2024-01-18,119271,Lumpsum,95078,Haryana,Faridabad,B30,56+,Female,65.4,UPI,Pending
INV002219,2025-10-19,119271,SIP,35321,Maharashtra,Mumbai,T30,36-45,Male,117.2,Mandate,Verified
INV008183,2022-01-19,120841,Redemption,296207,Maharashtra,Mumbai,T30,26-35,Male,108.4,Cheque,Verified
INV005302,2023-04-23,125497,Redemption,489876,Odisha,Bhubaneswar,B30,36-45,Female,88.3,UPI,Verified
INV007103,2025-01-21,148924,Redemption,108866,MP,Bhopal,B30,18-25,Female,44.6,Mandate,Verified
INV006835,2022-12-17,119272,SIP,49230,West Bengal,Kolkata,B30,26-35,Male,79.0,UPI,Verified
INV009823,2023-06-02,125498,Redemption,136704,Delhi,Delhi,T30,36-45,Female,18.9,UPI,Verified
INV002423,2024-04-08,118456,Redemption,285474,MP,Bhopal,B30,36-45,Male,57.0,UPI,Verified
INV004555,2024-03-24,148923,SIP,60716,West Bengal,Kolkata,B30,18-25,Male,56.4,Mandate,Pending
INV008351,2025-06-01,119775,SIP,172951,Punjab,Amritsar,B30,56+,Female,80.3,Mandate,Verified
INV005145,2024-09-24,118457,Lumpsum,107896,Punjab,Amritsar,B30,36-45,Male,35.4,Cheque,Pending
INV006682,2023-06-12,119085,SIP,208007,MP,Bhopal,B30,56+,Male,93.6,Net Banking,Verified
INV004828,2022-02-23,125124,SIP,329154,Kerala,Kochi,T30,26-35,Male,106.8,Cheque,Verified
INV007514,2023-07-02,118632,SIP,376965,Rajasthan,Jaipur,B30,46-55,Male,12.1,UPI,Pending
INV007884,2024-04-27,119271,Lumpsum,469364,Odisha,Bhubaneswar,B30,18-25,Female,10.4,Mandate,Verified
INV007448,2023-08-01,148924,SIP,257681,Telangana,Hyderabad,T30,56+,Female,83.9,Cheque,Verified
INV003762,2022-06-26,125354,SIP,484196,Maharashtra,Mumbai,T30,18-25,Female,87.0,UPI,Pending
INV005849,2025-11-14,118989,Lumpsum,416938,Odisha,Bhubaneswar,B30,46-55,Male,118.6,Cheque,Pending
INV007458,2023-09-05,120190,Lumpsum,111957,Telangana,Hyderabad,T30,26-35,Male,12.3,Cheque,Verified
INV009290,2023-12-16,120679,Lumpsum,127025,Karnataka,Bangalore,T30,36-45,Male,43.9,Net Banking,Verified
INV005977,2025-02-08,120189,Redemption,417154,Delhi,Delhi,T30,18-25,Female,83.8,UPI,Verified
INV005567,2023-09-17,120678,Lumpsum,117904,Delhi,Delhi,T30,36-45,Male,86.8,Mandate,Pending
INV004452,2025-09-17,125355,Redemption,116524,Telangana,Hyderabad,T30,18-25,Female,136.0,Cheque,Verified
INV009865,2022-07-04,120678,SIP,301484,Haryana,Faridabad,B30,56+,Male,80.6,Cheque,Pending
INV007342,2023-11-11,120842,Redemption,153769,West Bengal,Kolkata,B30,36-45,Male,5.0,Mandate,Pending
INV008824,2024-08-27,119598,SIP,252820,Punjab,Amritsar,B30,56+,Female,19.5,Mandate,Pending
INV002053,2025-07-03,125123,SIP,293283,Rajasthan,Jaipur,B30,26-35,Male,143.8,Mandate,Pending
INV002912,2025-08-28,119775,SIP,366653,UP,Lucknow,B30,36-45,Female,32.6,Cheque,Verified
INV003456,2022-04-02,120466,Redemption,104180,Kerala,Kochi,T30,56+,Male,35.7,UPI,Verified
INV005509,2023-07-25,118457,Lumpsum,437302,UP,Lucknow,B30,36-45,Male,100.2,Net Banking,Verified
INV004059,2023-04-26,120190,SIP,55303,Tamil Nadu,Chennai,T30,26-35,Male,15.6,UPI,Verified
INV008204,2024-04-02,120465,Lumpsum,235814,Bihar,Patna,B30,56+,Male,25.6,Net Banking,Pending
INV009939,2022-08-19,125498,Lumpsum,24131,MP,Bhopal,B30,46-55,Female,103.3,UPI,Verified
INV004039,2022-04-01,119085,SIP,254261,UP,Lucknow,B30,18-25,Female,93.9,Net Banking,Verified
INV004290,2022-06-16,119271,SIP,76002,Odisha,Bhubaneswar,B30,36-45,Male,128.8,Cheque,Verified
INV001367,2024-08-02,118457,SIP,96739,Bihar,Patna,B30,46-55,Male,104.8,UPI,Verified
INV006174,2023-08-13,148924,SIP,235529,Rajasthan,Jaipur,B30,18-25,Female,71.9,Net Banking,Verified
INV005564,2025-04-07,118989,SIP,384438,Rajasthan,Jaipur,B30,18-25,Male,113.5,Net Banking,Verified
INV008100,2022-10-20,118457,Lumpsum,113219,Punjab,Amritsar,B30,36-45,Male,37.0,Mandate,Verified
INV001090,2025-05-11,125497,Lumpsum,173746,West Bengal,Kolkata,B30,18-25,Male,85.5,Net Banking,Verified
INV001867,2025-10-25,119272,SIP,373436,Maharashtra,Mumbai,T30,56+,Female,17.1,Mandate,Verified
INV001223,2022-10-22,120679,Lumpsum,209177,Maharashtra,Mumbai,T30,46-55,Male,88.3,Net Banking,Verified
INV006314,2023-04-09,119598,Redemption,411722,Delhi,Delhi,T30,46-55,Male,43.4,UPI,Verified
INV005447,2025-06-06,125498,SIP,229567,West Bengal,Kolkata,B30,18-25,Male,68.7,Cheque,Verified
INV003651,2022-08-08,119092,Lumpsum,49745,MP,Bhopal,B30,46-55,Male,50.3,Mandate,Verified
INV003495,2024-02-12,118632,SIP,322841,Delhi,Delhi,T30,46-55,Male,109.5,Mandate,Verified
INV006257,2023-11-23,120678,Lumpsum,421601,Gujarat,Ahmedabad,T30,56+,Female,42.9,Mandate,Verified
INV003811,2025-08-13,118636,SIP,394521,Karnataka,Bangalore,T30,26-35,Female,23.4,Net Banking,Verified
INV002248,2025-03-07,120841,Lumpsum,156042,Delhi,Delhi,T30,36-45,Male,138.9,Net Banking,Pending
INV003613,2025-03-19,119093,Lumpsum,391685,Punjab,Amritsar,B30,46-55,Female,70.2,UPI,Verified
INV002617,2023-10-09,118633,SIP,270118,Gujarat,Ahmedabad,T30,56+,Female,132.4,Cheque,Verified
INV006573,2024-11-25,118457,SIP,132819,MP,Bhopal,B30,26-35,Male,82.3,Cheque,Verified
INV003570,2023-05-11,119093,SIP,224295,Telangana,Hyderabad,T30,56+,Female,81.5,Net Banking,Verified
INV003242,2023-07-21,120679,Lumpsum,322082,Punjab,Amritsar,B30,26-35,Female,95.8,Cheque,Verified
INV002329,2022-07-12,148568,SIP,88992,Rajasthan,Jaipur,B30,56+,Female,141.6,UPI,Pending
INV005265,2025-03-23,125124,SIP,425018,Kerala,Kochi,T30,18-25,Male,131.0,Cheque,Verified
INV005448,2024-06-23,120189,SIP,139135,Punjab,Amritsar,B30,26-35,Female,100.2,Mandate,Verified
INV005220,2023-05-16,119093,SIP,132971,Karnataka,Bangalore,T30,26-35,Female,53.3,Mandate,Verified
INV006304,2024-09-28,148924,Redemption,285396,West Bengal,Kolkata,B30,56+,Male,75.3,Net Banking,Verified
INV008383,2025-02-19,125355,SIP,165674,Kerala,Kochi,T30,18-25,Male,96.1,Net Banking,Verified
INV003123,2023-02-28,148568,SIP,165750,Maharashtra,Mumbai,T30,46-55,Female,103.6,Cheque,Pending
INV007240,2024-11-17,125497,SIP,284939,Haryana,Faridabad,B30,26-35,Male,110.8,Net Banking,Verified
INV005999,2022-11-13,118636,SIP,297410,Punjab,Amritsar,B30,36-45,Male,51.4,Mandate,Verified
INV004993,2024-12-20,125355,Redemption,89157,Delhi,Delhi,T30,46-55,Female,12.3,Net Banking,Pending
INV001370,2023-05-29,120189,Lumpsum,338874,Delhi,Delhi,T30,36-45,Male,15.3,UPI,Verified
INV005351,2023-08-16,125123,Redemption,309086,Punjab,Amritsar,B30,56+,Male,75.3,Mandate,Verified
INV001213,2025-11-23,119272,SIP,272141,Odisha,Bhubaneswar,B30,56+,Male,113.5,Net Banking,Pending
INV005301,2025-07-28,120189,SIP,485473,Kerala,Kochi,T30,46-55,Male,131.0,Net Banking,Verified
INV006142,2023-11-03,125355,Redemption,158766,Punjab,Amritsar,B30,46-55,Male,61.9,Mandate,Verified
INV003616,2023-02-25,119552,Redemption,66710,Haryana,Faridabad,B30,36-45,Female,48.8,UPI,Verified
INV004318,2024-02-16,118636,Lumpsum,233466,Kerala,Kochi,T30,46-55,Male,148.4,Mandate,Verified
INV008449,2025-07-14,118633,SIP,354290,UP,Lucknow,B30,36-45,Male,20.5,UPI,Verified
INV005743,2022-10-04,118989,SIP,345191,MP,Bhopal,B30,18-25,Female,10.2,UPI,Pending
INV005500,2024-01-14,148924,SIP,409407,Rajasthan,Jaipur,B30,18-25,Male,38.0,UPI,Verified
INV007433,2022-03-19,118636,SIP,407901,Rajasthan,Jaipur,B30,46-55,Female,119.6,Mandate,Pending
INV004520,2022-02-03,148568,SIP,360553,UP,Lucknow,B30,46-55,Female,99.5,UPI,Pending
INV006494,2023-07-09,118632,SIP,437245,Telangana,Hyderabad,T30,46-55,Male,126.6,Cheque,Verified
INV002634,2023-09-05,125124,Lumpsum,256815,UP,Lucknow,B30,46-55,Male,37.8,Cheque,Verified
INV008549,2025-01-07,125498,SIP,69178,UP,Lucknow,B30,46-55,Female,94.6,Mandate,Verified
INV002731,2024-05-15,148923,SIP,369558,MP,Bhopal,B30,36-45,Female,29.9,UPI,Verified
INV006862,2023-03-19,119084,SIP,3611,UP,Lucknow,B30,56+,Male,47.9,Net Banking,Verified
INV009245,2023-08-20,119599,SIP,358014,Tamil Nadu,Chennai,T30,26-35,Female,128.6,UPI,Verified
INV002100,2022-11-15,125498,SIP,79064,Bihar,Patna,B30,36-45,Female,35.3,Cheque,Verified
INV006679,2022-05-30,119599,SIP,129193,Delhi,Delhi,T30,56+,Male,61.3,Cheque,Verified
INV008689,2025-05-12,120190,SIP,409212,Kerala,Kochi,T30,18-25,Female,29.1,UPI,Pending
INV004930,2024-05-23,119271,SIP,419794,Rajasthan,Jaipur,B30,36-45,Female,35.3,Mandate,Verified
INV008509,2022-05-26,120189,SIP,383331,Maharashtra,Mumbai,T30,46-55,Female,88.9,Cheque,Verified
INV002085,2022-12-01,118633,SIP,324167,Haryana,Faridabad,B30,36-45,Male,30.7,Net Banking,Pending
INV002810,2022-03-18,118989,Lumpsum,133833,Bihar,Patna,B30,46-55,Male,36.3,UPI,Verified
INV006786,2023-02-03,119598,Lumpsum,464303,Delhi,Delhi,T30,26-35,Female,37.6,Net Banking,Verified
INV007869,2023-01-03,120465,SIP,187708,Odisha,Bhubaneswar,B30,18-25,Female,15.3,UPI,Verified
INV002651,2023-01-18,120503,SIP,325577,Punjab,Amritsar,B30,56+,Male,82.1,Cheque,Pending
INV003022,2025-06-24,118457,SIP,263853,Telangana,Hyderabad,T30,36-45,Female,25.8,UPI,Pending
INV003647,2025-05-21,119598,SIP,388740,Kerala,Kochi,T30,26-35,Male,105.3,Mandate,Verified
INV002708,2022-10-03,120189,Lumpsum,158014,UP,Lucknow,B30,26-35,Male,126.6,Cheque,Verified
INV004023,2023-04-10,120504,Redemption,492562,Bihar,Patna,B30,56+,Male,9.7,Net Banking,Pending
INV006803,2023-03-04,119085,SIP,273438,West Bengal,Kolkata,B30,36-45,Male,144.7,Mandate,Verified
INV005875,2022-09-04,119093,SIP,126587,Punjab,Amritsar,B30,36-45,Male,128.8,Cheque,Verified
INV008021,2024-04-15,119272,SIP,137351,Rajasthan,Jaipur,B30,46-55,Male,49.4,Net Banking,Pending
INV009206,2022-05-05,119092,Redemption,75324,Maharashtra,Mumbai,T30,18-25,Male,63.8,Cheque,Pending
INV004539,2023-12-02,119776,SIP,349193,Telangana,Hyderabad,T30,46-55,Male,10.4,UPI,Verified
INV003358,2025-01-13,120466,Lumpsum,468320,Delhi,Delhi,T30,46-55,Male,33.5,Net Banking,Verified
INV007526,2024-11-07,118990,SIP,159912,Maharashtra,Mumbai,T30,18-25,Male,142.6,Mandate,Verified
INV001466,2023-12-31,119271,Redemption,264705,Karnataka,Bangalore,T30,36-45,Female,67.1,UPI,Verified
INV009109,2025-08-04,119776,SIP,299289,UP,Lucknow,B30,36-45,Male,15.5,Net Banking,Pending
INV004881,2022-04-19,119552,Redemption,128380,Kerala,Kochi,T30,18-25,Male,66.1,Net Banking,Pending
INV005493,2023-02-24,120190,SIP,322509,Delhi,Delhi,T30,18-25,Male,93.9,Net Banking,Verified
INV006176,2022-06-24,120678,Redemption,494308,Odisha,Bhubaneswar,B30,26-35,Male,61.9,UPI,Pending
INV005927,2023-08-23,118637,SIP,215218,Tamil Nadu,Chennai,T30,36-45,Female,37.0,Net Banking,Verified
INV003822,2024-12-01,119272,Redemption,407761,Tamil Nadu,Chennai,T30,56+,Male,61.0,Mandate,Pending
INV003673,2022-08-20,119552,Lumpsum,392064,MP,Bhopal,B30,46-55,Male,18.6,Net Banking,Pending
INV005030,2022-08-28,125355,SIP,86515,Maharashtra,Mumbai,T30,36-45,Female,64.1,Net Banking,Verified
INV008055,2022-02-21,119775,SIP,123893,UP,Lucknow,B30,26-35,Female,138.2,Cheque,Verified
INV006304,2022-09-14,120465,Lumpsum,349381,UP,Lucknow,B30,36-45,Female,47.8,Cheque,Verified
INV001621,2022-10-17,118633,SIP,85871,Telangana,Hyderabad,T30,18-25,Female,15.3,Net Banking,Verified
INV005418,2024-12-08,119552,SIP,141553,Odisha,Bhubaneswar,B30,18-25,Female,79.7,Mandate,Verified
INV006658,2024-07-15,120841,SIP,241006,Karnataka,Bangalore,T30,46-55,Male,75.0,Cheque,Verified
INV009795,2025-10-03,119092,Redemption,41430,Tamil Nadu,Chennai,T30,18-25,Female,69.9,Net Banking,Verified
INV003946,2025-03-31,120466,SIP,444201,Maharashtra,Mumbai,T30,36-45,Male,105.7,Cheque,Verified
INV008549,2024-08-25,120841,Lumpsum,348984,UP,Lucknow,B30,36-45,Female,94.7,UPI,Verified
INV005885,2023-12-15,125124,Lumpsum,174491,West Bengal,Kolkata,B30,56+,Male,122.4,Mandate,Verified
INV008403,2022-11-08,120503,Lumpsum,2342,Tamil Nadu,Chennai,T30,46-55,Male,138.4,UPI,Pending
INV001066,2025-07-07,120189,Redemption,261686,Gujarat,Ahmedabad,T30,18-25,Male,40.8,UPI,Pending
INV001315,2025-04-18,119775,SIP,51933,Punjab,Amritsar,B30,26-35,Female,100.9,Mandate,Verified
INV003147,2023-09-19,148923,Redemption,488872,Telangana,Hyderabad,T30,36-45,Male,132.6,UPI,Pending
INV002844,2024-03-07,120189,SIP,299392,Karnataka,Bangalore,T30,36-45,Female,144.1,UPI,Verified
INV005609,2023-08-03,125497,SIP,394673,Telangana,Hyderabad,T30,56+,Female,133.5,Mandate,Verified
INV008492,2023-09-03,125498,SIP,461453,UP,Lucknow,B30,46-55,Male,134.2,UPI,Verified
INV006900,2024-01-18,125355,SIP,448398,Punjab,Amritsar,B30,46-55,Female,97.1,UPI,Verified
INV002326,2024-04-26,118632,Redemption,146799,Bihar,Patna,B30,46-55,Female,71.9,Mandate,Verified
INV002562,2025-08-30,125123,SIP,351141,Rajasthan,Jaipur,B30,56+,Female,16.9,Cheque,Verified
INV002048,2024-02-01,119599,Lumpsum,374794,Karnataka,Bangalore,T30,26-35,Male,70.5,UPI,Verified
INV001371,2024-02-29,119776,SIP,289188,Kerala,Kochi,T30,18-25,Male,100.7,Cheque,Pending
INV004826,2022-07-07,120503,SIP,100634,Haryana,Faridabad,B30,26-35,Female,38.5,Mandate,Pending
INV001360,2023-01-05,125355,SIP,186302,Gujarat,Ahmedabad,T30,46-55,Female,91.8,Cheque,Verified
INV006319,2022-09-06,120189,SIP,194335,Delhi,Delhi,T30,36-45,Female,146.7,Net Banking,Verified
INV004528,2024-04-03,148567,SIP,479141,UP,Lucknow,B30,18-25,Male,68.5,Net Banking,Verified
INV007579,2025-06-15,119092,SIP,70757,UP,Lucknow,B30,36-45,Male,15.2,Net Banking,Verified
INV006317,2022-07-08,119084,SIP,363901,Kerala,Kochi,T30,46-55,Female,108.4,Net Banking,Verified
INV007521,2023-03-05,125354,Redemption,336992,Gujarat,Ahmedabad,T30,46-55,Female,125.7,Cheque,Verified
INV007545,2023-06-09,120679,SIP,54936,West Bengal,Kolkata,B30,18-25,Male,17.8,Net Banking,Verified
INV009184,2023-07-06,120465,SIP,475104,Odisha,Bhubaneswar,B30,26-35,Male,52.5,Cheque,Pending
INV002395,2022-05-04,120842,SIP,292524,Maharashtra,Mumbai,T30,56+,Female,66.3,Cheque,Verified
INV001774,2025-06-30,118633,Redemption,155628,Gujarat,Ahmedabad,T30,56+,Female,37.3,Cheque,Pending
INV002173,2025-10-14,119085,SIP,445534,Telangana,Hyderabad,T30,46-55,Female,122.0,Net Banking,Verified
INV001963,2024-09-26,125498,SIP,92477,Gujarat,Ahmedabad,T30,56+,Male,3.6,UPI,Verified
INV002327,2023-07-24,120842,SIP,103445,Rajasthan,Jaipur,B30,26-35,Female,35.9,UPI,Pending
INV002277,2025-08-27,120503,Redemption,5406,UP,Lucknow,B30,36-45,Male,146.9,UPI,Verified
INV004425,2024-07-25,125497,Redemption,459294,Rajasthan,Jaipur,B30,36-45,Male,3.3,Mandate,Verified
INV004532,2023-03-12,125497,Redemption,149914,Maharashtra,Mumbai,T30,26-35,Female,82.1,Cheque,Verified
INV006665,2025-12-05,125355,Lumpsum,83096,Bihar,Patna,B30,46-55,Male,49.3,Mandate,Verified
INV007561,2025-06-13,118456,SIP,344388,Punjab,Amritsar,B30,56+,Male,70.4,Cheque,Verified
INV001186,2023-06-11,118637,Lumpsum,492116,MP,Bhopal,B30,56+,Male,101.1,UPI,Verified
INV007296,2022-02-21,120842,SIP,40127,Maharashtra,Mumbai,T30,46-55,Male,104.9,Net Banking,Pending
INV007870,2024-01-06,118990,SIP,37733,Maharashtra,Mumbai,T30,36-45,Female,31.5,UPI,Verified
INV006126,2025-08-24,125124,SIP,72571,Haryana,Faridabad,B30,36-45,Female,104.1,Net Banking,Verified
INV007163,2024-10-02,119775,SIP,342816,Kerala,Kochi,T30,36-45,Male,22.5,Net Banking,Verified
INV008044,2025-01-11,118633,Lumpsum,121947,Punjab,Amritsar,B30,18-25,Male,17.8,Net Banking,Verified
INV003802,2022-11-01,148568,SIP,409565,Gujarat,Ahmedabad,T30,26-35,Male,91.9,Net Banking,Verified
INV003442,2022-08-29,119085,SIP,302987,MP,Bhopal,B30,36-45,Female,139.6,UPI,Verified
INV008003,2025-01-06,118457,SIP,255608,Punjab,Amritsar,B30,46-55,Male,114.4,Mandate,Verified
INV003961,2025-05-30,120503,SIP,454429,Telangana,Hyderabad,T30,36-45,Male,148.9,Cheque,Verified
INV004269,2022-04-04,119093,Redemption,258558,Punjab,Amritsar,B30,36-45,Male,22.5,UPI,Verified
INV004815,2023-12-27,118990,Lumpsum,242370,UP,Lucknow,B30,26-35,Female,24.3,Net Banking,Verified
INV005673,2022-10-14,119084,SIP,422791,Tamil Nadu,Chennai,T30,36-45,Female,15.3,Net Banking,Verified
INV004624,2023-02-10,120679,Redemption,385925,Maharashtra,Mumbai,T30,36-45,Female,69.8,Mandate,Verified
INV006217,2022-11-17,119093,Lumpsum,112987,Karnataka,Bangalore,T30,18-25,Male,122.8,Cheque,Pending
INV008403,2023-08-16,120841,Lumpsum,53724,West Bengal,Kolkata,B30,46-55,Male,24.4,Mandate,Verified
INV004915,2025-10-10,125355,SIP,305863,Tamil Nadu,Chennai,T30,56+,Female,13.2,Cheque,Verified
INV007996,2023-12-14,120189,SIP,268462,Punjab,Amritsar,B30,36-45,Male,53.4,UPI,Verified
INV006988,2022-10-01,125498,SIP,427505,Karnataka,Bangalore,T30,56+,Male,84.6,Cheque,Verified
INV009592,2022-11-23,120465,SIP,424042,Delhi,Delhi,T30,18-25,Male,128.1,Mandate,Verified
INV004861,2024-12-23,120678,SIP,342307,Tamil Nadu,Chennai,T30,46-55,Male,5.7,UPI,Verified
INV001144,2024-09-24,120678,SIP,416401,Bihar,Patna,B30,26-35,Male,75.9,Cheque,Verified
INV005424,2025-04-26,119271,SIP,487245,Delhi,Delhi,T30,46-55,Male,62.6,Cheque,Verified
INV009558,2022-02-19,118989,SIP,305561,Odisha,Bhubaneswar,B30,46-55,Male,24.1,Mandate,Pending
INV007047,2024-08-07,119598,Redemption,271131,Gujarat,Ahmedabad,T30,46-55,Female,73.5,Net Banking,Verified
INV003849,2022-10-24,118632,Lumpsum,103743,Punjab,Amritsar,B30,18-25,Male,137.6,Mandate,Verified
INV003234,2024-12-26,119092,SIP,40614,Maharashtra,Mumbai,T30,26-35,Female,145.6,UPI,Verified
INV006255,2025-08-10,120190,SIP,26749,Gujarat,Ahmedabad,T30,46-55,Male,35.0,Mandate,Verified
INV002076,2023-11-06,119552,Redemption,366891,West Bengal,Kolkata,B30,36-45,Male,81.6,UPI,Verified
INV001440,2025-09-30,120504,SIP,330976,Kerala,Kochi,T30,18-25,Female,64.2,Mandate,Verified
INV009039,2025-12-23,118457,Lumpsum,118676,Delhi,Delhi,T30,56+,Female,107.1,UPI,Verified
INV001648,2023-02-16,118990,Lumpsum,448242,Karnataka,Bangalore,T30,18-25,Female,4.0,UPI,Verified
INV003134,2022-01-11,118457,SIP,397683,Gujarat,Ahmedabad,T30,46-55,Male,37.4,Net Banking,Verified
INV008821,2024-08-19,120842,SIP,387634,Kerala,Kochi,T30,56+,Female,124.0,Cheque,Verified
INV003087,2022-09-12,120466,SIP,358053,Kerala,Kochi,T30,26-35,Male,107.3,Mandate,Verified
INV007184,2022-10-23,119272,SIP,292799,Odisha,Bhubaneswar,B30,36-45,Male,19.6,Cheque,Verified
INV004137,2022-10-11,148923,Lumpsum,180224,Bihar,Patna,B30,46-55,Female,105.8,UPI,Verified
INV006735,2022-02-15,118633,SIP,331060,Bihar,Patna,B30,26-35,Male,20.7,Net Banking,Verified
INV006437,2025-04-16,119552,SIP,269166,Maharashtra,Mumbai,T30,46-55,Male,86.5,Cheque,Verified
INV004980,2024-05-25,118633,SIP,32791,West Bengal,Kolkata,B30,36-45,Female,34.5,Mandate,Verified
INV002784,2024-03-10,119552,SIP,178880,Haryana,Faridabad,B30,18-25,Male,65.7,Cheque,Verified
INV007128,2023-06-22,125123,SIP,387893,Odisha,Bhubaneswar,B30,56+,Female,147.4,Cheque,Verified
INV003003,2022-01-31,119551,SIP,360028,Telangana,Hyderabad,T30,26-35,Male,27.8,UPI,Verified
INV009102,2025-07-31,119598,Lumpsum,497017,MP,Bhopal,B30,36-45,Male,131.4,Net Banking,Verified
INV006649,2025-08-11,118636,Redemption,356820,Haryana,Faridabad,B30,56+,Female,44.2,UPI,Verified
INV001240,2024-11-11,119552,Lumpsum,400547,Gujarat,Ahmedabad,T30,26-35,Male,35.3,UPI,Verified
INV002598,2023-01-27,148924,SIP,300830,Telangana,Hyderabad,T30,36-45,Female,83.6,Cheque,Pending
INV002753,2023-12-12,118457,SIP,447870,Punjab,Amritsar,B30,36-45,Male,130.8,UPI,Verified
INV002887,2024-02-14,120190,Redemption,332184,Haryana,Faridabad,B30,18-25,Female,141.7,Mandate,Pending
INV007649,2025-02-05,119272,SIP,113050,Rajasthan,Jaipur,B30,26-35,Male,82.3,UPI,Verified
